datetime,EnergyConsumption,Temperature,Humidity,hour,day_of_week,month,day_of_year,week_of_year,is_weekend
2015-01-07 23:00:00,703.5301656764351,9.28,0.42,23,2,1,7,2,0
2015-01-08 00:00:00,669.9880648261741,6.75,0.4,0,3,1,8,2,0
2015-01-08 01:00:00,642.5445277668696,4.9,0.43,1,3,1,8,2,0
2015-01-08 02:00:00,621.2791086274386,3.65,0.42,2,3,1,8,2,0
2015-01-08 03:00:00,615.4903817860861,2.5,0.44,3,3,1,8,2,0
2015-01-08 04:00:00,628.0334941886159,1.18,0.45,4,3,1,8,2,0
2015-01-08 05:00:00,645.2296265179584,0.16,0.47,5,3,1,8,2,0
2015-01-08 06:00:00,672.4545428783296,-0.93,0.49,6,3,1,8,2,0
2015-01-08 07:00:00,699.796191627724,-1.97,0.5,7,3,1,8,2,0
2015-01-08 08:00:00,722.1666315135924,-2.43,0.49,8,3,1,8,2,0
2015-01-08 09:00:00,732.6952236929392,-3.32,0.53,9,3,1,8,2,0
2015-01-08 10:00:00,741.3095263851321,-3.45,0.53,10,3,1,8,2,0
2015-01-08 11:00:00,739.3510266787445,-3.91,0.55,11,3,1,8,2,0
2015-01-08 12:00:00,746.4386177371545,-3.7,0.58,12,3,1,8,2,0
2015-01-08 13:00:00,752.2375558758536,-2.6,0.6,13,3,1,8,2,0
2015-01-08 14:00:00,765.7112830802438,-0.05,0.58,14,3,1,8,2,0
2015-01-08 15:00:00,776.7352417020176,3.99,0.53,15,3,1,8,2,0
2015-01-08 16:00:00,785.7548442107416,8.27,0.49,16,3,1,8,2,0
2015-01-08 17:00:00,803.5884584451521,11.95,0.47,17,3,1,8,2,0
2015-01-08 18:00:00,818.1795973642154,14.9,0.44,18,3,1,8,2,0
2015-01-08 19:00:00,822.091690843449,16.89,0.41,19,3,1,8,2,0
2015-01-08 20:00:00,825.2924945991854,18.08,0.4,20,3,1,8,2,0
2015-01-08 21:00:00,825.9126975811516,18.51,0.39,21,3,1,8,2,0
2015-01-08 22:00:00,800.1492777482149,16.45,0.44,22,3,1,8,2,0
2015-01-08 23:00:00,751.3201161576303,15.71,0.45,23,3,1,8,2,0
2015-01-09 00:00:00,711.3689839471521,16.06,0.46,0,4,1,9,2,0
2015-01-09 01:00:00,678.6816939567608,15.65,0.49,1,4,1,9,2,0
2015-01-09 02:00:00,650.7711334191679,14.83,0.51,2,4,1,9,2,0
2015-01-09 03:00:00,612.8766343429555,14.52,0.52,3,4,1,9,2,0
2015-01-09 04:00:00,581.8720441896909,14.27,0.53,4,4,1,9,2,0
2015-01-09 05:00:00,556.806470518838,14.37,0.54,5,4,1,9,2,0
2015-01-09 06:00:00,591.0583243335947,15.15,0.51,6,4,1,9,2,0
2015-01-09 07:00:00,619.0825683638502,15.55,0.46,7,4,1,9,2,0
2015-01-09 08:00:00,619.0858387522411,15.85,0.49,8,4,1,9,2,0
2015-01-09 09:00:00,617.1553832518337,16.26,0.58,9,4,1,9,2,0
2015-01-09 10:00:00,615.5759196605911,17.25,0.65,10,4,1,9,2,0
2015-01-09 11:00:00,605.1781261768473,18.31,0.73,11,4,1,9,2,0
2015-01-09 12:00:00,584.7282143265114,19.39,0.78,12,4,1,9,2,0
2015-01-09 13:00:00,571.1472258126003,19.78,0.81,13,4,1,9,2,0
2015-01-09 14:00:00,558.2139928466729,20.09,0.8,14,4,1,9,2,0
2015-01-09 15:00:00,549.4537718745505,20.7,0.76,15,4,1,9,2,0
2015-01-09 16:00:00,560.4457628064504,21.83,0.69,16,4,1,9,2,0
2015-01-09 17:00:00,569.4392099325503,24.29,0.59,17,4,1,9,2,0
2015-01-09 18:00:00,578.9475353993593,25.62,0.53,18,4,1,9,2,0
2015-01-09 19:00:00,588.5137410540211,26.69,0.5,19,4,1,9,2,0
2015-01-09 20:00:00,599.3587174078355,26.79,0.49,20,4,1,9,2,0
2015-01-09 21:00:00,605.2137990609563,26.88,0.45,21,4,1,9,2,0
2015-01-09 22:00:00,605.848360777146,25.29,0.45,22,4,1,9,2,0
2015-01-09 23:00:00,574.8407799994831,22.56,0.5,23,4,1,9,2,0
2015-01-10 00:00:00,549.4709411813952,21.65,0.5,0,5,1,10,2,1
2015-01-10 01:00:00,523.6808205120507,17.98,0.58,1,5,1,10,2,1
2015-01-10 02:00:00,471.96986323713236,14.17,0.69,2,5,1,10,2,1
2015-01-10 03:00:00,425.4948881031082,12.28,0.7,3,5,1,10,2,1
2015-01-10 04:00:00,387.46990844799757,11.2,0.7,4,5,1,10,2,1
2015-01-10 05:00:00,406.61649073017975,12.21,0.7,5,5,1,10,2,1
2015-01-10 06:00:00,436.0769773246925,11.06,0.73,6,5,1,10,2,1
2015-01-10 07:00:00,475.352021811112,9.73,0.73,7,5,1,10,2,1
2015-01-10 08:00:00,509.8575633000007,8.3,0.7,8,5,1,10,2,1
2015-01-10 09:00:00,535.7179557909096,8.52,0.71,9,5,1,10,2,1
2015-01-10 10:00:00,557.2380243743805,6.16,0.72,10,5,1,10,2,1
2015-01-10 11:00:00,571.9351007608568,5.55,0.7,11,5,1,10,2,1
2015-01-10 12:00:00,530.6368500770647,6.83,0.65,12,5,1,10,2,1
2015-01-10 13:00:00,496.7674227903256,4.66,0.71,13,5,1,10,2,1
2015-01-10 14:00:00,469.13602264663,11.13,0.62,14,5,1,10,2,1
2015-01-10 15:00:00,455.30351352906087,15.35,0.53,15,5,1,10,2,1
2015-01-10 16:00:00,447.121157523777,16.86,0.46,16,5,1,10,2,1
2015-01-10 17:00:00,467.9741288830903,17.78,0.42,17,5,1,10,2,1
2015-01-10 18:00:00,533.7994388134375,18.64,0.4,18,5,1,10,2,1
2015-01-10 19:00:00,587.6565105746306,19.63,0.37,19,5,1,10,2,1
2015-01-10 20:00:00,599.9887106519705,19.82,0.34,20,5,1,10,2,1
2015-01-10 21:00:00,606.104652169794,19.42,0.33,21,5,1,10,2,1
2015-01-10 22:00:00,611.1086043207405,17.06,0.36,22,5,1,10,2,1
2015-01-10 23:00:00,615.2027469896967,13.39,0.41,23,5,1,10,2,1
2015-01-11 00:00:00,580.7970455370246,9.91,0.52,0,6,1,11,2,1
2015-01-11 01:00:00,543.8282392575655,6.82,0.59,1,6,1,11,2,1
2015-01-11 02:00:00,491.65052911982633,4.37,0.62,2,6,1,11,2,1
2015-01-11 03:00:00,448.959675370767,5.34,0.63,3,6,1,11,2,1
2015-01-11 04:00:00,445.6138253033548,4.27,0.65,4,6,1,11,2,1
2015-01-11 05:00:00,453.9231297936539,2.06,0.68,5,6,1,11,2,1
2015-01-11 06:00:00,488.79205574026224,1.73,0.71,6,6,1,11,2,1
2015-01-11 07:00:00,526.7969849693054,1.23,0.73,7,6,1,11,2,1
2015-01-11 08:00:00,554.2792503385226,0.51,0.72,8,6,1,11,2,1
2015-01-11 09:00:00,576.7647401860639,0.83,0.73,9,6,1,11,2,1
2015-01-11 10:00:00,589.636252061325,0.1,0.73,10,6,1,11,2,1
2015-01-11 11:00:00,590.2094587774477,0.83,0.73,11,6,1,11,2,1
2015-01-11 12:00:00,584.6493046360936,3.34,0.74,12,6,1,11,2,1
2015-01-11 13:00:00,574.032966429531,5.89,0.71,13,6,1,11,2,1
2015-01-11 14:00:00,552.8746492605254,9.23,0.67,14,6,1,11,2,1
2015-01-11 15:00:00,535.5632988495207,13.4,0.59,15,6,1,11,2,1
2015-01-11 16:00:00,546.3697697859715,17.61,0.51,16,6,1,11,2,1
2015-01-11 17:00:00,667.694357097613,20.32,0.46,17,6,1,11,2,1
2015-01-11 18:00:00,766.9599285344106,22.59,0.41,18,6,1,11,2,1
2015-01-11 19:00:00,762.8233758917904,23.76,0.42,19,6,1,11,2,1
2015-01-11 20:00:00,750.6142771841921,24.6,0.41,20,6,1,11,2,1
2015-01-11 21:00:00,732.6734490597935,25.3,0.43,21,6,1,11,2,1
2015-01-11 22:00:00,702.4863573216492,25.57,0.46,22,6,1,11,2,1
2015-01-11 23:00:00,636.8017165358948,25.56,0.5,23,6,1,11,2,1
2015-01-12 00:00:00,573.2560003475502,26.09,0.52,0,0,1,12,3,0
2015-01-12 01:00:00,521.2640507389046,26.47,0.54,1,0,1,12,3,0
2015-01-12 02:00:00,478.7251828772856,26.85,0.55,2,0,1,12,3,0
2015-01-12 03:00:00,433.96994762687,27.6,0.58,3,0,1,12,3,0
2015-01-12 04:00:00,397.35202787653003,28.2,0.59,4,0,1,12,3,0
2015-01-12 05:00:00,367.90090153534277,29.1,0.6,5,0,1,12,3,0
2015-01-12 06:00:00,426.271949710735,29.7,0.6,6,0,1,12,3,0
2015-01-12 07:00:00,478.0934133996922,29.92,0.62,7,0,1,12,3,0
2015-01-12 08:00:00,526.869863508839,30.54,0.61,8,0,1,12,3,0
2015-01-12 09:00:00,560.4007974163228,28.99,0.8,9,0,1,12,3,0
2015-01-12 10:00:00,571.901056522446,28.76,0.84,10,0,1,12,3,0
2015-01-12 11:00:00,536.008591700183,28.94,0.84,11,0,1,12,3,0
2015-01-12 12:00:00,506.64202957287705,29.5,0.83,12,0,1,12,3,0
2015-01-12 13:00:00,559.6169131050812,30.41,0.81,13,0,1,12,3,0
2015-01-12 14:00:00,602.95999963143,31.27,0.8,14,0,1,12,3,0
2015-01-12 15:00:00,599.6193936075337,31.84,0.85,15,0,1,12,3,0
2015-01-12 16:00:00,596.886170497073,32.38,0.88,16,0,1,12,3,0
2015-01-12 17:00:00,594.6498970430596,32.86,0.9,17,0,1,12,3,0
2015-01-12 18:00:00,593.5579965806851,33.02,0.91,18,0,1,12,3,0
2015-01-12 19:00:00,591.1091183841969,33.3,0.91,19,0,1,12,3,0
2015-01-12 20:00:00,590.6609958597974,33.36,0.93,20,0,1,12,3,0
2015-01-12 21:00:00,588.7388450671069,33.7,0.92,21,0,1,12,3,0
2015-01-12 22:00:00,561.0549641458147,33.56,0.92,22,0,1,12,3,0
2015-01-12 23:00:00,514.429920210212,33.07,0.93,23,0,1,12,3,0
2015-01-13 00:00:00,475.4065003538098,33.06,0.92,0,1,1,13,3,0
2015-01-13 01:00:00,443.1761264712989,33.48,0.9,1,1,1,13,3,0
2015-01-13 02:00:00,416.80582056742634,33.35,0.89,2,1,1,13,3,0
2015-01-13 03:00:00,389.0258733733488,33.54,0.85,3,1,1,13,3,0
2015-01-13 04:00:00,366.29682566910355,33.6,0.79,4,1,1,13,3,0
2015-01-13 05:00:00,350.251443183812,32.57,0.76,5,1,1,13,3,0
2015-01-13 06:00:00,376.08163533220977,31.64,0.74,6,1,1,13,3,0
2015-01-13 07:00:00,397.6881561808989,29.77,0.68,7,1,1,13,3,0
2015-01-13 08:00:00,415.3662186934627,27.6,0.65,8,1,1,13,3,0
2015-01-13 09:00:00,428.1416032037422,24.87,0.65,9,1,1,13,3,0
2015-01-13 10:00:00,437.1544429848799,22.04,0.63,10,1,1,13,3,0
2015-01-13 11:00:00,444.52858462399263,19.25,0.62,11,1,1,13,3,0
2015-01-13 12:00:00,451.7390945105394,16.5,0.61,12,1,1,13,3,0
2015-01-13 13:00:00,470.495673326805,14.29,0.61,13,1,1,13,3,0
2015-01-13 14:00:00,485.8419650855677,14.07,0.53,14,1,1,13,3,0
2015-01-13 15:00:00,523.2585774336462,14.05,0.5,15,1,1,13,3,0
2015-01-13 16:00:00,521.0860078093468,14.5,0.48,16,1,1,13,3,0
2015-01-13 17:00:00,558.4960265712838,15.7,0.45,17,1,1,13,3,0
2015-01-13 18:00:00,599.1196278310504,17.08,0.43,18,1,1,13,3,0
2015-01-13 19:00:00,642.5567662254048,18.2,0.41,19,1,1,13,3,0
2015-01-13 20:00:00,678.0962430935131,18.43,0.39,20,1,1,13,3,0
2015-01-13 21:00:00,707.1739968946924,17.72,0.37,21,1,1,13,3,0
2015-01-13 22:00:00,729.3436742774757,14.77,0.43,22,1,1,13,3,0
2015-01-13 23:00:00,729.2856324997528,11.86,0.5,23,1,1,13,3,0
2015-01-14 00:00:00,656.4004164997978,9.22,0.55,0,2,1,14,3,0
2015-01-14 01:00:00,596.76705795438,7.72,0.54,1,2,1,14,3,0
2015-01-14 02:00:00,561.8229968717654,5.98,0.61,2,2,1,14,3,0
2015-01-14 03:00:00,541.9760883496263,4.22,0.65,3,2,1,14,3,0
2015-01-14 04:00:00,533.196900558785,3.2,0.66,4,2,1,14,3,0
2015-01-14 05:00:00,527.692413639006,1.5,0.67,5,2,1,14,3,0
2015-01-14 06:00:00,539.894853522823,0.86,0.69,6,2,1,14,3,0
2015-01-14 07:00:00,556.0270518823097,0.13,0.69,7,2,1,14,3,0
2015-01-14 08:00:00,569.2261232673443,-0.65,0.7,8,2,1,14,3,0
2015-01-14 09:00:00,580.0253634914634,-0.41,0.69,9,2,1,14,3,0
2015-01-14 10:00:00,590.7061054930155,0.48,0.69,10,2,1,14,3,0
2015-01-14 11:00:00,592.7586317670126,1.35,0.69,11,2,1,14,3,0
2015-01-14 12:00:00,586.7182744457376,2.85,0.7,12,2,1,14,3,0
2015-01-14 13:00:00,581.776163910149,3.64,0.7,13,2,1,14,3,0
2015-01-14 14:00:00,577.7326189264855,5.79,0.71,14,2,1,14,3,0
2015-01-14 15:00:00,577.7998194853063,9.44,0.7,15,2,1,14,3,0
2015-01-14 16:00:00,600.4874281243416,10.94,0.7,16,2,1,14,3,0
2015-01-14 17:00:00,619.050017010825,13.5,0.7,17,2,1,14,3,0
2015-01-14 18:00:00,628.9470845543112,15.71,0.69,18,2,1,14,3,0
2015-01-14 19:00:00,627.9759984535274,17.55,0.68,19,2,1,14,3,0
2015-01-14 20:00:00,636.2501602801586,18.68,0.68,20,2,1,14,3,0
2015-01-14 21:00:00,646.368767501948,19.26,0.68,21,2,1,14,3,0
2015-01-14 22:00:00,654.6476279561393,18.17,0.73,22,2,1,14,3,0
2015-01-14 23:00:00,641.6120996004776,17.65,0.75,23,2,1,14,3,0
2015-01-15 00:00:00,621.2815663094816,17.18,0.75,0,3,1,15,3,0
2015-01-15 01:00:00,594.776433071394,16.17,0.77,1,3,1,15,3,0
2015-01-15 02:00:00,574.5260209675041,14.42,0.79,2,3,1,15,3,0
2015-01-15 03:00:00,557.9575019734124,12.72,0.82,3,3,1,15,3,0
2015-01-15 04:00:00,545.3785622509737,12.01,0.83,4,3,1,15,3,0
2015-01-15 05:00:00,541.9111973871602,11.11,0.82,5,3,1,15,3,0
2015-01-15 06:00:00,562.199110953131,10.62,0.82,6,3,1,15,3,0
2015-01-15 07:00:00,585.5451311434708,9.71,0.82,7,3,1,15,3,0
2015-01-15 08:00:00,613.8961173901124,9.76,0.81,8,3,1,15,3,0
2015-01-15 09:00:00,627.8426818646374,9.22,0.8,9,3,1,15,3,0
2015-01-15 10:00:00,606.3922952528851,8.66,0.81,10,3,1,15,3,0
2015-01-15 11:00:00,588.4674334796332,8.66,0.83,11,3,1,15,3,0
2015-01-15 12:00:00,552.0880515742452,10.48,0.8,12,3,1,15,3,0
2015-01-15 13:00:00,522.3231027425643,12.31,0.79,13,3,1,15,3,0
2015-01-15 14:00:00,500.9387001530071,14.8,0.78,14,3,1,15,3,0
2015-01-15 15:00:00,487.1841385797331,17.19,0.75,15,3,1,15,3,0
2015-01-15 16:00:00,509.04520429250886,20.04,0.71,16,3,1,15,3,0
2015-01-15 17:00:00,551.1247631484164,22.79,0.66,17,3,1,15,3,0
2015-01-15 18:00:00,610.3554627577952,24.25,0.64,18,3,1,15,3,0
2015-01-15 19:00:00,637.2251260745596,25.61,0.62,19,3,1,15,3,0
2015-01-15 20:00:00,708.7980324246397,27.02,0.61,20,3,1,15,3,0
2015-01-15 21:00:00,869.1376831656142,26.55,0.61,21,3,1,15,3,0
2015-01-15 22:00:00,1000.3246701355025,24.19,0.65,22,3,1,15,3,0
2015-01-15 23:00:00,955.0512957472292,20.4,0.73,23,3,1,15,3,0
2015-01-16 00:00:00,851.9258580659148,19.08,0.7,0,4,1,16,3,0
2015-01-16 01:00:00,741.5454495084757,16.56,0.73,1,4,1,16,3,0
2015-01-16 02:00:00,650.5923375069347,14.75,0.77,2,4,1,16,3,0
2015-01-16 03:00:00,576.8180235965829,13.71,0.78,3,4,1,16,3,0
2015-01-16 04:00:00,524.6185850335678,12.48,0.79,4,4,1,16,3,0
2015-01-16 05:00:00,496.0504079365554,12.14,0.79,5,4,1,16,3,0
2015-01-16 06:00:00,512.1787175844544,12.02,0.79,6,4,1,16,3,0
2015-01-16 07:00:00,527.2558194781899,11.4,0.81,7,4,1,16,3,0
2015-01-16 08:00:00,546.0345088457917,11.85,0.79,8,4,1,16,3,0
2015-01-16 09:00:00,561.3988910556477,12.53,0.79,9,4,1,16,3,0
2015-01-16 10:00:00,566.4857594091662,13.86,0.8,10,4,1,16,3,0
2015-01-16 11:00:00,536.5398636984087,15.3,0.78,11,4,1,16,3,0
2015-01-16 12:00:00,512.038676298698,15.17,0.78,12,4,1,16,3,0
2015-01-16 13:00:00,495.46896751711654,17.91,0.78,13,4,1,16,3,0
2015-01-16 14:00:00,487.9332966049135,20.77,0.74,14,4,1,16,3,0
2015-01-16 15:00:00,492.2807780403838,29.1,0.63,15,4,1,16,3,0
2015-01-16 16:00:00,505.0843739421321,31.99,0.59,16,4,1,16,3,0
2015-01-16 17:00:00,515.5600433162899,32.94,0.57,17,4,1,16,3,0
2015-01-16 18:00:00,520.0502375315099,32.02,0.55,18,4,1,16,3,0
2015-01-16 19:00:00,509.4026690712354,31.21,0.46,19,4,1,16,3,0
2015-01-16 20:00:00,490.0362746946471,28.22,0.43,20,4,1,16,3,0
2015-01-16 21:00:00,474.19104293198393,26.14,0.38,21,4,1,16,3,0
2015-01-16 22:00:00,461.2267623988959,23.24,0.38,22,4,1,16,3,0
2015-01-16 23:00:00,452.9188156900057,21.0,0.39,23,4,1,16,3,0
2015-01-17 00:00:00,442.24064711000466,18.78,0.39,0,5,1,17,3,1
2015-01-17 01:00:00,433.50396372636743,16.89,0.4,1,5,1,17,3,1
2015-01-17 02:00:00,425.8324855033915,15.39,0.41,2,5,1,17,3,1
2015-01-17 03:00:00,414.6746093209567,13.56,0.43,3,5,1,17,3,1
2015-01-17 04:00:00,410.42665008078274,12.23,0.44,4,5,1,17,3,1
2015-01-17 05:00:00,407.72372379336764,10.38,0.46,5,5,1,17,3,1
2015-01-17 06:00:00,441.2465821036644,9.24,0.48,6,5,1,17,3,1
2015-01-17 07:00:00,473.75523381208905,9.25,0.46,7,5,1,17,3,1
2015-01-17 08:00:00,504.5031205735274,7.53,0.49,8,5,1,17,3,1
2015-01-17 09:00:00,543.6750783783406,7.26,0.5,9,5,1,17,3,1
2015-01-17 10:00:00,587.0287004913696,5.09,0.54,10,5,1,17,3,1
2015-01-17 11:00:00,696.814542856575,4.6,0.54,11,5,1,17,3,1
2015-01-17 12:00:00,786.6393229735613,3.14,0.58,12,5,1,17,3,1
2015-01-17 13:00:00,766.0420723420046,3.07,0.58,13,5,1,17,3,1
2015-01-17 14:00:00,710.993867279822,7.27,0.49,14,5,1,17,3,1
2015-01-17 15:00:00,665.9544267743998,10.66,0.42,15,5,1,17,3,1
2015-01-17 16:00:00,643.5466521790544,13.75,0.36,16,5,1,17,3,1
2015-01-17 17:00:00,641.0705436919536,16.29,0.33,17,5,1,17,3,1
2015-01-17 18:00:00,639.044636747962,18.79,0.29,18,5,1,17,3,1
2015-01-17 19:00:00,635.3054098846961,20.62,0.28,19,5,1,17,3,1
2015-01-17 20:00:00,617.4321029965695,21.91,0.28,20,5,1,17,3,1
2015-01-17 21:00:00,603.434952906284,21.99,0.28,21,5,1,17,3,1
2015-01-17 22:00:00,591.2613755596869,19.66,0.35,22,5,1,17,3,1
2015-01-17 23:00:00,556.7392062761074,19.52,0.35,23,5,1,17,3,1
2015-01-18 00:00:00,508.4256637713606,18.7,0.39,0,6,1,18,3,1
2015-01-18 01:00:00,465.064482449295,18.67,0.43,1,6,1,18,3,1
2015-01-18 02:00:00,426.3275563676049,18.99,0.5,2,6,1,18,3,1
2015-01-18 03:00:00,389.56739457349494,19.66,0.52,3,6,1,18,3,1
2015-01-18 04:00:00,359.4908985601322,19.94,0.58,4,6,1,18,3,1
2015-01-18 05:00:00,344.47139173101726,20.13,0.64,5,6,1,18,3,1
2015-01-18 06:00:00,363.8141184162868,19.92,0.68,6,6,1,18,3,1
2015-01-18 07:00:00,423.7597837951438,18.63,0.73,7,6,1,18,3,1
2015-01-18 08:00:00,472.8062372869358,18.45,0.77,8,6,1,18,3,1
2015-01-18 09:00:00,505.18091132567474,19.27,0.8,9,6,1,18,3,1
2015-01-18 10:00:00,531.6692809937339,23.52,0.79,10,6,1,18,3,1
2015-01-18 11:00:00,549.6249167221458,24.57,0.8,11,6,1,18,3,1
2015-01-18 12:00:00,530.7836692272101,24.14,0.82,12,6,1,18,3,1
2015-01-18 13:00:00,515.3681030949901,26.06,0.82,13,6,1,18,3,1
2015-01-18 14:00:00,507.99966007771917,29.04,0.81,14,6,1,18,3,1
2015-01-18 15:00:00,510.558004699952,30.88,0.84,15,6,1,18,3,1
2015-01-18 16:00:00,544.1276098454152,32.06,0.89,16,6,1,18,3,1
2015-01-18 17:00:00,571.593650418976,33.72,0.93,17,6,1,18,3,1
2015-01-18 18:00:00,598.9555119791622,35.4,0.92,18,6,1,18,3,1
2015-01-18 19:00:00,608.6936007102236,36.21,0.93,19,6,1,18,3,1
2015-01-18 20:00:00,610.319107672001,36.16,0.93,20,6,1,18,3,1
2015-01-18 21:00:00,597.8988658225462,36.58,0.92,21,6,1,18,3,1
2015-01-18 22:00:00,583.9708396729923,36.99,0.92,22,6,1,18,3,1
2015-01-18 23:00:00,544.3828587324482,38.5,0.93,23,6,1,18,3,1
2015-01-19 00:00:00,507.74683387200304,39.05,0.93,0,0,1,19,4,0
2015-01-19 01:00:00,477.7719044407297,38.06,0.95,1,0,1,19,4,0
2015-01-19 02:00:00,446.38670972423336,37.66,0.95,2,0,1,19,4,0
2015-01-19 03:00:00,420.70791404709996,37.08,0.95,3,0,1,19,4,0
2015-01-19 04:00:00,386.4883438567181,36.54,0.92,4,0,1,19,4,0
2015-01-19 05:00:00,380.47500861004204,36.14,0.91,5,0,1,19,4,0
2015-01-19 06:00:00,417.47899695367073,36.21,0.89,6,0,1,19,4,0
2015-01-19 07:00:00,447.75498741663966,36.24,0.88,7,0,1,19,4,0
2015-01-19 08:00:00,435.18099979543246,35.1,0.87,8,0,1,19,4,0
2015-01-19 09:00:00,419.2253130144447,34.36,0.86,9,0,1,19,4,0
2015-01-19 10:00:00,406.17066019363654,34.89,0.84,10,0,1,19,4,0
2015-01-19 11:00:00,395.4895806129753,35.16,0.8,11,0,1,19,4,0
2015-01-19 12:00:00,381.8766770469798,35.32,0.79,12,0,1,19,4,0
2015-01-19 13:00:00,370.73884685661983,34.98,0.78,13,0,1,19,4,0
2015-01-19 14:00:00,364.3767333372344,36.54,0.73,14,0,1,19,4,0
2015-01-19 15:00:00,362.6211656395554,36.87,0.7,15,0,1,19,4,0
2015-01-19 16:00:00,388.2186304323635,37.08,0.65,16,0,1,19,4,0
2015-01-19 17:00:00,412.0643339901156,37.22,0.64,17,0,1,19,4,0
2015-01-19 18:00:00,434.38324299191277,37.53,0.62,18,0,1,19,4,0
2015-01-19 19:00:00,449.8353806297468,37.22,0.61,19,0,1,19,4,0
2015-01-19 20:00:00,465.28682660615647,36.98,0.59,20,0,1,19,4,0
2015-01-19 21:00:00,461.54230258685527,35.92,0.6,21,0,1,19,4,0
2015-01-19 22:00:00,479.00749002560883,34.67,0.61,22,0,1,19,4,0
2015-01-19 23:00:00,466.2290070209527,33.64,0.62,23,0,1,19,4,0
2015-01-20 00:00:00,455.77388456259763,32.89,0.62,0,1,1,20,4,0
2015-01-20 01:00:00,421.07110755121624,31.67,0.62,1,1,1,20,4,0
2015-01-20 02:00:00,392.677926360086,31.01,0.63,2,1,1,20,4,0
2015-01-20 03:00:00,369.4471417491613,30.21,0.64,3,1,1,20,4,0
2015-01-20 04:00:00,349.27134834022286,30.12,0.64,4,1,1,20,4,0
2015-01-20 05:00:00,332.76388100563685,29.82,0.63,5,1,1,20,4,0
2015-01-20 06:00:00,366.1982763682483,29.57,0.62,6,1,1,20,4,0
2015-01-20 07:00:00,393.55369075583945,29.36,0.61,7,1,1,20,4,0
2015-01-20 08:00:00,394.75564598205045,29.37,0.6,8,1,1,20,4,0
2015-01-20 09:00:00,395.7390638944049,28.9,0.61,9,1,1,20,4,0
2015-01-20 10:00:00,405.8632744590585,28.48,0.62,10,1,1,20,4,0
2015-01-20 11:00:00,439.07131546650237,28.07,0.61,11,1,1,20,4,0
2015-01-20 12:00:00,441.31693483622917,27.32,0.61,12,1,1,20,4,0
2015-01-20 13:00:00,439.44723959327837,26.2,0.62,13,1,1,20,4,0
2015-01-20 14:00:00,437.91748893995504,27.22,0.59,14,1,1,20,4,0
2015-01-20 15:00:00,454.06370304178137,28.13,0.56,15,1,1,20,4,0
2015-01-20 16:00:00,497.57191867054837,29.31,0.52,16,1,1,20,4,0
2015-01-20 17:00:00,571.819903184994,30.29,0.47,17,1,1,20,4,0
2015-01-20 18:00:00,643.5169915149951,31.43,0.44,18,1,1,20,4,0
2015-01-20 19:00:00,702.1782456031777,32.65,0.4,19,1,1,20,4,0
2015-01-20 20:00:00,693.1574534025999,32.35,0.39,20,1,1,20,4,0
2015-01-20 21:00:00,673.0533709657636,31.82,0.38,21,1,1,20,4,0
2015-01-20 22:00:00,656.6045762447156,29.98,0.39,22,1,1,20,4,0
2015-01-20 23:00:00,634.1421785638582,28.51,0.4,23,1,1,20,4,0
2015-01-21 00:00:00,613.2019340067931,26.79,0.43,0,2,1,21,4,0
2015-01-21 01:00:00,583.6118349146489,25.59,0.46,1,2,1,21,4,0
2015-01-21 02:00:00,527.8803396574399,24.7,0.47,2,2,1,21,4,0
2015-01-21 03:00:00,473.10229808335987,23.34,0.48,3,2,1,21,4,0
2015-01-21 04:00:00,428.28390043183987,22.32,0.52,4,2,1,21,4,0
2015-01-21 05:00:00,399.7350599896871,21.47,0.54,5,2,1,21,4,0
2015-01-21 06:00:00,434.35550362792577,20.67,0.54,6,2,1,21,4,0
2015-01-21 07:00:00,475.961119150121,18.74,0.59,7,2,1,21,4,0
2015-01-21 08:00:00,510.00207730464444,16.97,0.66,8,2,1,21,4,0
2015-01-21 09:00:00,508.4040733401636,15.33,0.68,9,2,1,21,4,0
2015-01-21 10:00:00,507.09661555104293,15.19,0.68,10,2,1,21,4,0
2015-01-21 11:00:00,509.53990772358054,13.2,0.74,11,2,1,21,4,0
2015-01-21 12:00:00,511.5389649556568,12.47,0.74,12,2,1,21,4,0
2015-01-21 13:00:00,495.625213781901,13.3,0.73,13,2,1,21,4,0
2015-01-21 14:00:00,480.25724563973716,17.84,0.63,14,2,1,21,4,0
2015-01-21 15:00:00,470.03107979614856,21.05,0.54,15,2,1,21,4,0
2015-01-21 16:00:00,649.1378531968488,23.64,0.48,16,2,1,21,4,0
2015-01-21 17:00:00,795.6797587065126,25.29,0.46,17,2,1,21,4,0
2015-01-21 18:00:00,759.6975803962376,26.96,0.43,18,2,1,21,4,0
2015-01-21 19:00:00,730.2576163241945,28.53,0.39,19,2,1,21,4,0
2015-01-21 20:00:00,693.2951709016136,29.16,0.38,20,2,1,21,4,0
2015-01-21 21:00:00,663.0531701013201,29.14,0.38,21,2,1,21,4,0
2015-01-21 22:00:00,624.2750179010801,26.86,0.44,22,2,1,21,4,0
2015-01-21 23:00:00,572.27809546452,24.47,0.51,23,2,1,21,4,0
2015-01-22 00:00:00,529.7351589255163,23.02,0.57,0,3,1,22,4,0
2015-01-22 01:00:00,475.1404834845133,21.9,0.61,1,3,1,22,4,0
2015-01-22 02:00:00,430.4721126691472,22.66,0.61,2,3,1,22,4,0
2015-01-22 03:00:00,390.46460736566587,22.88,0.62,3,3,1,22,4,0
